,network,image_idx,target_cls,delta,rr,linna_time (seconds),linna_timeout,linna_is_real_cex,linna_cex,linna_result,linna_error
278,MNIST_3x100,46,8,0.02,0.5,242.03852243200527,True,,,timeout,False
279,MNIST_3x100,46,8,0.05,0.5,1.1508155810006429,False,False,"[-0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.00859965249539655, -0.05, 0.05, 0.05, 0.05, -0.05, -0.04024260677668613, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.007065714534324877, 0.005115797775128321, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.04215686228126288, 0.6460784554481507, 0.8460784435272217, 0.7598039388656617, 0.5029412031173706, 0.27745098173618316, 0.11666667014360428, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.2068627506494522, 0.7245098233222962, 1.0186274528503418, 0.6872549176216125, 0.8598039269447326, 0.8676470637321472, 0.08725490868091583, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.11666667014360428, 0.37156863808631896, 0.4460784375667572, 0.5107843399047851, 1.0382352948188782, 0.9107843160629272, 0.31274511218070983, 0.18725490868091582, 0.8323529481887817, 0.8892156958580018, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.06960784383118153, 0.46764708757400514, 0.9794117689132691, 1.0460784316062928, 0.9460784316062927, 0.9460784316062927, 1.0460784316062928, 1.0460784316062928, 1.0029411792755127, 0.26372550129890443, 0.8343595812178813, 1.0225490212440491, 0.08725490868091583, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.5892157077789306, 0.9343137264251709, 0.8774509906768799, 0.46960784792900084, 0.14019608050584792, 0.0911764770746231, 0.5205882370471955, 0.9911764740943909, 1.0147058844566346, 0.3343137323856354, 0.9049019694328309, 0.6107843399047852, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.13431372940540315, 0.9343137264251709, 0.6009804129600524, -0.05, -0.05, 0.05, 0.05, 0.05, 0.112745101749897, 0.21862745583057402, 0.7911764860153199, 0.8813725590705872, 0.14803921729326247, -0.05, 0.05, -0.05, -0.05, -0.05, -0.010574489495111299, 0.05, -0.05, 0.05, -0.05, -0.05, -0.04843618094554501, -0.05, 0.05, -0.05, 0.1068627506494522, 0.9303921580314636, 0.7892156958580017, 0.10490196123719216, 0.05, -0.05, -0.05, -0.05, -0.01078431233763695, 0.6303921818733216, 0.9303921580314636, 0.43823530077934264, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.012332342472096448, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.5872549295425415, 1.0460784316062928, 0.9676470637321473, 0.45392157435417174, -0.0264705877751112, -0.05, -0.05, 0.6539215922355652, 0.9323529481887818, 0.3833333432674408, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.061764706112444404, 0.2225490242242813, 0.8147058963775635, 0.9460784316062927, 0.6715686440467834, 0.044117648899555204, 0.4558823823928833, 0.8715686321258544, 0.08725490868091583, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.3460784375667572, 0.8911764740943908, 0.9460784316062927, 0.9460784316062927, 0.20882354378700257, -0.05, -0.05, -0.05, -0.001007578720149345, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.6245098233222961, 0.9460784316062927, 0.9460784316062927, 0.37352941632270814, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.04215686228126288, 0.5539215922355651, 0.9421568632125854, 0.3343137323856354, 0.695098054409027, 0.9460784316062927, 0.35784314274787904, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.30686275362968446, 0.9460784316062927, 0.46372551918029786, -0.05, 0.0009803928434848758, 0.7813725590705871, 0.8323529481887817, 0.20098040699958802, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.028431375324726102, 0.9833333373069764, 0.9663102676398994, 0.06372549086809158, -0.05, -0.05, 0.16722628328466851, 0.9068627476692199, 0.8147058963775635, 0.028431375324726102, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.40294118523597716, 0.9460784316062927, 0.808823537826538, -0.0264705877751112, -0.05, 0.05, 0.05, 0.34215686917304994, 1.0460784316062928, 0.48529412150382994, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.5480392158031464, 1.0460784316062928, 0.5049019634723664, 0.05, 0.05, 0.05, 0.05, 0.14019608050584792, 1.0225490212440491, 0.4441176474094391, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.4480392158031464, 1.0460784316062928, 0.29705882370471953, 0.05, 0.05, 0.05, 0.05, 0.24215686619281768, 1.0382352948188782, 0.5441176474094391, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.5362745106220246, 0.922549021244049, 0.16372549086809157, 0.05, 0.05, 0.05, 0.19901961386203765, 0.6049019813537597, 1.0460784316062928, 0.4460784375667572, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.16372549086809157, 0.8637254953384399, 0.8774509906768799, 0.40098039507865907, 0.40098039507865907, 0.47941179275512696, 0.9460784316062927, 0.9068627476692199, 0.4598039507865906, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.22450981736183168, 0.8754902005195617, 0.9460784316062927, 0.9460784316062927, 0.9460784316062927, 0.7284313917160035, 0.09901961386203766, 0.05, 0.041306979964524634, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05]",sat,False
280,MNIST_3x100,46,8,0.02,0.8,242.09276240599866,True,,,timeout,False
281,MNIST_3x100,46,8,0.05,0.8,1.3262867520024884,False,True,"[0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.035133808612660064, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.045129229895343244, -0.05, -0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.0018503325347751206, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.04215686228126288, 0.5460784554481506, 0.7460784435272216, 0.6598039388656616, 0.5029412031173706, 0.17745098173618318, 0.11666667014360428, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.1068627506494522, 0.6245098233222961, 0.9186274528503418, 0.6872549176216125, 0.8598039269447326, 0.8676470637321472, 0.08725490868091583, -0.024471487919484097, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.11666667014360428, 0.37156863808631896, 0.3460784375667572, 0.5107843399047851, 0.9382352948188781, 0.9107843160629272, 0.21274511218070985, 0.08725490868091583, 0.8323529481887817, 0.7892156958580017, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.001347495821374455, -0.05, 0.05, 0.05, -0.05, -0.05, -0.030392156168818477, 0.5676470875740052, 0.879411768913269, 1.0460784316062928, 0.9460784316062927, 0.9460784316062927, 0.9460784316062927, 0.9460784316062927, 0.9029411792755127, 0.26372550129890443, 0.7735294222831726, 0.922549021244049, 0.08725490868091583, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.5892157077789306, 1.034313726425171, 0.8774509906768799, 0.46960784792900084, 0.14019608050584792, 0.0911764770746231, 0.42058823704719545, 0.8911764740943908, 1.0147058844566346, 0.3343137323856354, 0.8049019694328308, 0.5107843399047851, 0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.13431372940540315, 0.9343137264251709, 0.7009804129600525, 0.05, 0.05, 0.05, 0.0330362461086388, -0.05, 0.112745101749897, 0.21862745583057402, 0.7911764860153199, 0.8813725590705872, 0.14803921729326247, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.1068627506494522, 1.0303921580314637, 0.8892156958580018, 0.10490196123719216, 0.05, 0.05, -0.05, -0.05, 0.08921568766236306, 0.6303921818733216, 1.0303921580314637, 0.43823530077934264, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.4872549295425415, 1.0460784316062928, 0.9676470637321473, 0.45392157435417174, -0.0264705877751112, -0.05, -0.05, 0.5629808878459435, 0.9323529481887818, 0.3833333432674408, 0.05, -0.007826525221132835, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.061764706112444404, 0.2225490242242813, 0.8147058963775635, 0.9483447758159733, 0.6715686440467834, 0.044117648899555204, 0.4558823823928833, 0.9127701445522677, 0.18725490868091582, 0.05, 0.05, -0.05, -0.013210558887402572, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.3460784375667572, 0.8911764740943908, 0.9460784316062927, 0.9460784316062927, 0.20882354378700257, 0.05, 0.004291147731716836, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.026598250886808613, 0.7245098233222962, 0.9460784316062927, 0.9460784316062927, 0.37352941632270814, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, -0.05, -0.04215686228126288, 0.6539215922355652, 0.9421568632125854, 0.3343137323856354, 0.695098054409027, 0.9460784316062927, 0.35784314274787904, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.30686275362968446, 0.9460784316062927, 0.46372551918029786, -0.05, 0.0009803928434848758, 0.7813725590705871, 0.8323529481887817, 0.20098040699958802, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.1284313753247261, 0.9833333373069764, 0.9460784316062927, 0.06372549086809158, -0.05, -0.05, 0.16568627655506135, 1.00686274766922, 0.8147058963775635, 0.1284313753247261, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.002399348154184697, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.40294118523597716, 1.0460784316062928, 0.9088235378265381, -0.0264705877751112, -0.05, -0.05, 0.05, 0.4421568691730499, 1.0460784316062928, 0.48529412150382994, -0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.009036133788947376, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.5480392158031464, 0.9460784316062927, 0.40490196347236634, -0.05, 0.05, 0.05, 0.05, 0.14019608050584792, 1.0225490212440491, 0.4441176474094391, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.4480392158031464, 1.0460784316062928, 0.19705882370471955, 0.05, 0.04937755188494974, 0.05, 0.05, 0.24215686619281768, 1.0382352948188782, 0.5441176474094391, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.04795102793521589, 0.05, -0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.5362745106220246, 0.922549021244049, 0.06372549086809158, 0.05, 0.05, -0.05, 0.19901961386203765, 0.6049019813537597, 1.0460784316062928, 0.4460784375667572, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, -0.05, 0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.06372549086809158, 0.8637254953384399, 0.7774509906768798, 0.40098039507865907, 0.40098039507865907, 0.579411792755127, 0.9460784316062927, 0.9068627476692199, 0.4598039507865906, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.019693200012427036, -0.05, 0.05, -0.049202522907456206, 0.22450981736183168, 0.8754902005195617, 0.9460784316062927, 0.9460784316062927, 0.9460784316062927, 0.6284313917160034, 0.09901961386203766, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, 0.017242359835697416, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.012551743967328175, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, 0.05, -0.05, -0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, 0.05, -0.05, 0.05, -0.05, -0.05, -0.05, -0.05, -0.05, 0.05, -0.05, 0.05, 0.05, 0.05, 0.05, 0.05, -0.05, -0.05, -0.05]",sat,False
282,MNIST_3x100,47,5,0.02,0.2,1.4538206330034882,False,,,unsat,False
283,MNIST_3x100,47,5,0.05,0.2,241.86976165999658,True,,,timeout,False
284,MNIST_3x100,47,5,0.02,0.5,2.1087326959968777,False,,,unsat,False
285,MNIST_3x100,47,5,0.05,0.5,241.96005444099865,True,,,timeout,False
286,MNIST_3x100,47,5,0.02,0.8,2.873420668001927,False,,,unsat,False
287,MNIST_3x100,47,5,0.05,0.8,242.01353975800157,True,,,timeout,False
